state,district,crop_year,season,crop,area,production
Uttar Pradesh,MAHOBA,1999,Kharif     ,Maize,5.0,4.0
Uttar Pradesh,MAHOBA,1999,Kharif     ,Moong(Green Gram),4618.0,1284.0
Uttar Pradesh,MAHOBA,1999,Kharif     ,Rice,1139.0,1238.0
Uttar Pradesh,MAHOBA,1999,Kharif     ,Small millets,313.0,187.0
Uttar Pradesh,MAHOBA,1999,Kharif     ,Soyabean,593.0,466.0
Uttar Pradesh,MAHOBA,1999,Kharif     ,Sunflower,61.0,79.0
Uttar Pradesh,MAHOBA,1999,Kharif     ,Urad,17139.0,5690.0
Uttar Pradesh,MAHOBA,1999,Rabi       ,Barley,2566.0,4299.0
Uttar Pradesh,MAHOBA,1999,Rabi       ,Gram,42935.0,29051.0
Uttar Pradesh,MAHOBA,1999,Rabi       ,Linseed,8775.0,3835.0
Uttar Pradesh,MAHOBA,1999,Rabi       ,Rapeseed &Mustard,2861.0,1270.0
Uttar Pradesh,MAHOBA,1999,Rabi       ,Wheat,67838.0,148821.0
